product_id,product_name,category,price,cost,in_stock
PROD1711,Horizontal heuristic Graphic Interface ,Books,369.95,130.17,False
PROD1712,dOWN-SIZED ECO-CENTRIC INITIATIVE,Beauty,93.66,188.81,True
PROD1713,Total explicit complexity , Electronics,18.57,204.66,False
PROD1714,Integrated solution-oriented access ,AUTOMOTIVE,326.58,248.85,True
PROD1715,Advanced responsive firmware ,Books,206.99,137.22,False
PROD1716,user-centric bandwidth-monitored installation,Health ,98.27,4.39,True
PROD1717,virtual interactive matrices,,207.32,38.51,False
PROD1718,customizable uniform focus group,TOYS,161.78,161.36,False
PROD1719,Public-Key Incremental Circuit,grocery,492.74,180.92,False
PROD1720,implemented zero-defect core, Beauty,338.58,171.97,False
PROD1721,Polarized Human-Resource Analyzer, Beauty,95.8,182.76,True
PROD1722,ASSIMILATED BI-DIRECTIONAL EMULATION,Electronics ,235.35,227.52,False
PROD1723,cross-platform background structure,BEAUTY,337.56,147.38,True
PROD1724,ergonomic motivating initiative,ELECTRONICS,409.35,164.03,True
PROD1725,vIRTUAL GLOBAL SYSTEM ENGINE,Sports,365.47,209.94,True
PROD1726,sYNCHRONIZED UNIFORM CONTINGENCY,grocery,134.45,111.51,False
PROD1727,Progressive Actuating Moratorium,clothing,372.26,103.65,False
PROD1728,rEDUCED MOBILE ABILITY,BEAUTY,297.19,95.56,True
PROD1729,Persevering executive Internet solution ,CLOTHING,348.74,,False
PROD1730,MANDATORY INTANGIBLE THROUGHPUT, Clothing,76.6,,False
PROD1731,public-key upward-trending forecast,Toys ,219.63,233.38,True
PROD1732,visionary user-facing website,sports,239.17,73.3,True
PROD1733,Re-engineered optimal contingency ,HOME & KITCHEN,124.47,88.47,False
PROD1734,Customer-Focused Responsive Process Improvement,Automotive,55.75,245.37,False
PROD1735,mULTI-LAYERED 4THGENERATION UTILIZATION,Grocery ,6.97,225.39,False
PROD1736,DOWN-SIZED COHESIVE MODERATOR,beauty,157.29,208.81,True
PROD1737,secured demand-driven conglomeration,SPORTS,328.03,246.43,True
PROD1738,mULTI-LATERAL 24/7 PRODUCTIVITY, Sports,45.87,131.17,True
PROD1739,OBJECT-BASED 6THGENERATION THROUGHPUT,Home & Kitchen ,186.66,93.73,False
PROD1740,Persevering Composite Knowledgebase,Clothing,259.49,29.8,True
PROD1741,Seamless dynamic intranet ,AUTOMOTIVE,109.19,183.57,True
PROD1742,dE-ENGINEERED FOREGROUND COMPLEXITY,SPORTS,496.51,99.45,True
PROD1743,sTREAMLINED RESPONSIVE EMULATION,,429.79,143.68,True
PROD1744,Business-Focused 24/7 Focus Group,automotive,265.89,44.42,False
PROD1745,public-key grid-enabled projection,Home & Kitchen,432.69,61.66,True
PROD1746,grass-roots context-sensitive groupware,Toys,353.85,127.84,False
PROD1747,profound 3rdgeneration system engine,Books,170.28,183.51,False
PROD1748,MULTI-LATERAL BANDWIDTH-MONITORED DEFINITION,GROCERY,311.25,86.34,False
PROD1749,re-engineered contextually-based collaboration,clothing,102.5,238.0,False
PROD1750,INVERSE SOLUTION-ORIENTED INTRANET, Toys,293.44,193.68,False
PROD1751,INVERSE ZERO ADMINISTRATION UTILIZATION,TOYS,53.87,54.25,True
PROD1752,Visionary Client-Server Attitude,Beauty ,210.67,169.93,True
PROD1753,IMPLEMENTED TRANSITIONAL DEFINITION,sports,306.54,144.26,True
PROD1754,progressive high-level extranet, Beauty,190.85,98.63,False
PROD1755,front-line asymmetric capacity,,73.46,89.71,False
PROD1756,Cross-Platform Content-Based Portal,Toys,62.57,,True
PROD1757,reduced analyzing solution, Health,155.99,98.96,False
PROD1758,POLARIZED DEDICATED PROCESS IMPROVEMENT,HEALTH,487.58,187.4,False
PROD1759,optional multi-state ability,automotive,453.5,89.55,False
PROD1760,profit-focused homogeneous graphical user interface,Beauty,449.32,140.63,False
PROD1761,Configurable methodical hub ,Books,350.95,59.91,False
PROD1762,oPTIMIZED 6THGENERATION STRUCTURE,ELECTRONICS,470.63,,True
PROD1763,stand-alone scalable protocol,CLOTHING,114.75,131.21,True
PROD1764,Stand-alone hybrid throughput , Toys,404.79,42.25,False
PROD1765,Operative Systemic Complexity,Toys ,356.95,203.45,False
PROD1766,Compatible Neutral Structure,sports,499.91,196.38,False
PROD1767,face-to-face multi-tasking alliance,Books,281.55,193.94,True
PROD1768,Switchable Discrete Benchmark, Books,145.69,148.38,True
PROD1769,SEAMLESS SCALABLE GRAPHIC INTERFACE, Grocery,5.83,7.05,False
PROD1770,INTEGRATED BIFURCATED FUNCTIONALITIES,Toys ,457.04,96.87,False
PROD1771,front-line local interface,beauty,461.54,181.05,True
PROD1772,SECURED MISSION-CRITICAL FUNCTION,Beauty ,407.42,200.64,False
PROD1773,Self-Enabling Context-Sensitive Standardization, Toys,241.67,42.31,True
PROD1774,sELF-ENABLING CLIENT-DRIVEN gRAPHIC iNTERFACE,beauty,130.49,77.11,True
PROD1775,inverse object-oriented encoding,ELECTRONICS,259.98,,False
PROD1776,Intuitive zero-defect Local Area Network ,CLOTHING,43.21,215.69,text_False
PROD1777,focused neutral budgetary management,home & kitchen,87.7,13.64,True
PROD1778,oPTIONAL HOLISTIC KNOWLEDGEBASE,Home & Kitchen,105.69,239.32,text_False
PROD1779,vIRTUAL WELL-MODULATED FRAME, Home & Kitchen,74.09,223.64,False
PROD1780,pUBLIC-KEY UNIFORM PROTOCOL,Clothing,321.08,57.14,False
PROD1781,Synergized holistic parallelism ,HEALTH,133.9,45.87,True
PROD1782,Balanced Systemic Budgetary Management,Grocery ,183.36,,True
PROD1783,horizontal optimizing analyzer,grocery,249.37,208.45,text_False
PROD1784,rOBUST OPTIMAL MONITORING,TOYS,231.61,,True
PROD1785,Robust Bi-Directional Capacity,Grocery,227.8,87.43,False
PROD1786,Optional empowering standardization ,clothing,476.18,65.12,True
PROD1787,bUSINESS-FOCUSED OPTIMIZING APPROACH, Books,264.48,178.9,True
PROD1788,Centralized discrete hierarchy ,CLOTHING,370.0,94.55,True
PROD1789,Multi-Lateral Static Neural-Net, Home & Kitchen,462.78,231.71,text_False
PROD1790,Re-contextualized intermediate emulation , Electronics,173.73,171.94,False
PROD1791,MULTI-CHANNELED WELL-MODULATED DEFINITION,beauty,200.72,142.97,False
PROD1792,Reactive exuding process improvement ,Health,493.95,4.14,True
PROD1793,Mandatory neutral workforce ,Books ,318.37,246.69,True
PROD1794,tEAM-ORIENTED MOBILE DEFINITION,ELECTRONICS,254.37,63.41,False
PROD1795,Self-enabling local system engine ,grocery,354.08,131.11,True
PROD1796,Proactive Object-Oriented Success,health,459.38,74.29,False
PROD1797,FUNCTION-BASED FOREGROUND FRAMEWORK,Grocery ,277.59,8.31,False
PROD1798,user-friendly bifurcated encoding,Health ,360.55,52.74,False
PROD1799,Profit-Focused Upward-Trending Protocol, Books,466.67,228.56,False
PROD1800,Integrated User-Facing Definition,ELECTRONICS,484.81,87.85,True
PROD1801,Quality-Focused Client-Driven Challenge,,89.69,36.38,True
PROD1802,Customizable Well-Modulated Core,Home & Kitchen ,172.08,21.1,True
PROD1803,multi-tiered intangible collaboration, Home & Kitchen,498.07,115.0,False
PROD1804,profound stable initiative,Home & Kitchen ,421.78,45.1,False
PROD1805,Synchronized responsive collaboration , Electronics,458.6,120.39,Fal...
PROD1806,mONITORED MAXIMIZED IMPLEMENTATION,HOME & KITCHEN,403.6,81.16,True
PROD1807,mULTI-LATERAL SYSTEM-WORTHY CIRCUIT, Toys,375.99,22.19,False
PROD1808,tRIPLE-BUFFERED SYSTEM-WORTHY OPEN SYSTEM,CLOTHING,116.52,82.62,False
PROD1809,exclusive 4thgeneration parallelism,Automotive,315.95,141.15,False
PROD1810,sECURED 24HOUR INTRANET,sports,389.3,197.4,True
PROD1811,Open-Source Non-Volatile Array,sports,427.16,2.88,False
PROD1812,Up-sized analyzing array ,Health,90.72,103.7,True
PROD1813,Synergized Multi-Tasking Leverage,automotive,367.68,42.33,True
PROD1814,organized next generation emulation,Electronics ,51.69,141.96,True
PROD1815,Function-based national neural-net ,Sports,446.44,25.28,False
PROD1816,persevering client-driven emulation,grocery,143.19,96.1,False
PROD1817,EXTENDED SCALABLE CUSTOMER LOYALTY,books,179.62,1623.1,True
PROD1818,Phased leadingedge hardware ,GROCERY,27.78,121.68,True
PROD1819,De-engineered exuding forecast ,HOME & KITCHEN,318.06,50.62,True
PROD1820,Upgradable object-oriented complexity ,Grocery,8.15,108.4,True
PROD1821,rE-ENGINEERED METHODICAL SUPERSTRUCTURE,home & kitchen,112.74,17.01,False
PROD1822,OPERATIVE WEB-ENABLED ALGORITHM,SPORTS,9.3,173.04,True
PROD1823,oPTIMIZED 5THGENERATION SOFTWARE,sports,368.67,196.94,True
PROD1824,sELF-ENABLING MODULAR CAPACITY, Automotive,446.27,3.31,False
PROD1825,dIVERSE BANDWIDTH-MONITORED KNOWLEDGEBASE,toys,396.85,185.16,False
PROD1826,horizontal system-worthy challenge, Electronics,326.9,84.66,False
PROD1827,intuitive optimal parallelism,Electronics,478.25,38.21,True
PROD1828,Inverse Maximized Superstructure,electronics,4030.4,99.99,False
PROD1829,visionary uniform hardware, Health,461.05,105.41,True
PROD1830,Re-contextualized 6thgeneration model , Automotive,52.68,110.83,True
PROD1831,FACE-TO-FACE HIGH-LEVEL ADAPTER, Automotive,137.3,111.48,False
PROD1832,Organized optimizing strategy ,BOOKS,157.14,149.58,False
PROD1833,IMPLEMENTED FRESH-THINKING ARCHIVE,Beauty ,470.38,17.95,False
PROD1834,FULLY-CONFIGURABLE ZERO-DEFECT CUSTOMER LOYALTY, Toys,300.8,69.27,True
PROD1835,Robust Impactful Functionalities,Health ,225.64,232.96,False
PROD1836,Implemented Full-Range Focus Group,sports,85.73,11.17,True
PROD1837,SECURED ANALYZING MIDDLEWARE,home & kitchen,249.63,,False
PROD1838,pROGRAMMABLE EXPLICIT MIDDLEWARE,BEAUTY,488.53,75.41,True
PROD1839,Fundamental coherent emulation ,HEALTH,117.24,139.45,False
PROD1840,exclusive asynchronous task-force,Beauty ,175.36,4.15,True
PROD1841,Balanced Impactful Throughput,HEALTH,173.89,62.83,False
PROD1842,Sharable system-worthy access ,Electronics,28.05,201.9,False
PROD1843,uP-SIZED TERTIARY SOLUTION,clothing,103.15,209.03,True
PROD1844,aUTOMATED 24HOUR ABILITY,,348.44,119.07,True
PROD1845,CENTRALIZED COMPOSITE BENCHMARK,Clothing,139.38,226.04,False
PROD1846,Integrated Even-Keeled Extranet,BOOKS,234.06,57.94,True
PROD1847,Secured User-Facing Website, Beauty,429.41,19.28,True
PROD1848,Open-source zero administration implementation ,Beauty,400.5,237.88,True
PROD1849,CROSS-GROUP BANDWIDTH-MONITORED PROJECTION,BOOKS,414.25,145.95,True
PROD1850,ASSIMILATED SYSTEMATIC CONTINGENCY,Electronics,389.87,130.37,False
PROD1851,Customizable Disintermediate Encryption,Clothing,217.04,80.67,False
PROD1852,AUTOMATED FULL-RANGE ENCRYPTION, Home & Kitchen,308.41,72.73,False
PROD1853,uSER-CENTRIC STABLE ARCHITECTURE,Beauty,102.07,37.38,True
PROD1854,Expanded Leadingedge Capacity,Books,424.58,155.89,True
PROD1855,Diverse Hybrid Contingency,TOYS,42.05,13.52,False
PROD1856,oPTIONAL CLIENT-SERVER FRAMEWORK, Books,474.4,1751.6999999999998,Fal...
PROD1857,eNHANCED INCREMENTAL KNOWLEDGEBASE,Sports,415.27,,False
PROD1858,Monitored 5Thgeneration Process Improvement,Toys,106.15,99.64,True
PROD1859,DECENTRALIZED FOREGROUND GROUPWARE,Sports,381.84,210.96,True
PROD1860,adaptive bifurcated access,sports,166.85,139.89,False
PROD1861,sTAND-ALONE NEUTRAL EMULATION,Health,353.75,145.17,False
PROD1862,aUTOMATED CLIENT-SERVER OPEN SYSTEM,Books ,85.3,16.36,True
PROD1863,Mandatory Holistic Migration,automotive,430.24,163.33,False
PROD1864,Persistent modular utilization ,electronics,334.41,69.77,False
PROD1865,SYNERGIZED BI-DIRECTIONAL CONGLOMERATION,,141.81,109.91,False
PROD1866,fRONT-LINE USER-FACING FUNCTION, Automotive,444.61,43.12,False
PROD1867,Digitized Local Productivity,Beauty ,292.3,,True
PROD1868,business-focused value-added challenge, Sports,377.68,82.98,False
PROD1869,User-Friendly 5Thgeneration Approach,Toys ,494.3,144.86,False
PROD1870,PROACTIVE MULTIMEDIA STANDARDIZATION,TOYS,226.82,163.22,True
PROD1871,automated object-oriented data-warehouse,Electronics,126.22,144.56,False
PROD1872,Synergistic human-resource functionalities ,Books ,417.65,25.26,False
PROD1873,open-architected bandwidth-monitored architecture,CLOTHING,93.35,148.18,True
PROD1874,Streamlined Intangible Info-Mediaries,toys,122.86,239.25,False
PROD1875,Extended Directional Approach, Grocery,221.19,223.59,False
PROD1876,gRASS-ROOTS TRANSITIONAL NEURAL-NET,home & kitchen,440.95,118.17,True
PROD1877,reverse-engineered heuristic architecture,home & kitchen,173.29,198.11,True
PROD1878,Monitored responsive circuit ,CLOTHING,431.29,116.27,False
PROD1879,centralized 3rdgeneration capacity,Clothing,340.06,49.62,False
PROD1880,configurable tangible graphical user interface,,197.43,,False
PROD1881,Multi-Tiered Object-Oriented Capacity,toys,150.68,73.61,False
PROD1882,Synergistic executive strategy ,BEAUTY,160.36,34.93,True
PROD1883,Object-Based Fault-Tolerant Synergy,automotive,107.07,74.07,
PROD1884,mANAGED MOBILE CHALLENGE,home & kitchen,202.96,89.74,True
PROD1885,Reactive Tertiary Productivity,Electronics ,372.63,60.75,False
PROD1886,FUNCTION-BASED BACKGROUND APPLICATION,beauty,167.4,226.34,False
PROD1887,User-Friendly Eco-Centric Solution,beauty,95.88,80.65,False
PROD1888,Multi-layered multi-tasking circuit ,Beauty,177.41,196.37,False
PROD1889,sharable background adapter, Books,201.13,248.53,False
PROD1890,operative impactful methodology,HOME & KITCHEN,469.99,108.12,False
PROD1891,organic intangible capability,CLOTHING,312.11,113.46,False
PROD1892,POLARIZED LOCAL SOLUTION, Sports,427.07,49.56,False
PROD1893,Extended optimal function ,GROCERY,187.58,190.15,False
PROD1894,Versatile National Knowledgebase,,494.4,95.43,True
PROD1895,rE-CONTEXTUALIZED HOLISTIC ARCHITECTURE, Beauty,112.86,181.74,False
PROD1896,vISION-ORIENTED LEADINGEDGE PRODUCTIVITY, Beauty,187.07,17.76,text_True
PROD1897,FULLY-CONFIGURABLE DISCRETE PROTOCOL, Electronics,144.21,159.73,False
PROD1898,Total Client-Server Benchmark,Home & Kitchen,411.05,54.16,False
PROD1899,Horizontal clear-thinking system engine ,Sports ,179.17,100.01,True
PROD1900,sHARABLE HIGH-LEVEL METHODOLOGY,Health,428.29,132.26,False
PROD1901,pUBLIC-KEY INTANGIBLE HELP-DESK,TOYS,226.17,202.69,False
PROD1902,sYNCHRONIZED 24HOUR ALGORITHM,Beauty ,187.35,216.91,False
PROD1903,Re-Engineered System-Worthy Knowledge User,Electronics,225.63,220.26,False
PROD1904,aSSIMILATED HEURISTIC ENCODING, Beauty,321.54,198.68,True
PROD1905,MONITORED SOLUTION-ORIENTED POLICY,,74.79,143.09,True
PROD1906,profound upward-trending concept,books,124.59,59.29,False
PROD1907,Decentralized Local Productivity, Sports,86.54,5.86,False
PROD1908,User-centric foreground interface , Electronics,216.45,136.7,False
PROD1909,Sharable human-resource customer loyalty ,,89.18,223.38,True
PROD1910,intuitive uniform success,Home & Kitchen,233.56,185.2,True
PROD1911,vision-oriented multi-state forecast,Home & Kitchen ,277.82,245.62,False
PROD1912,Grass-Roots Mobile Hardware,GROCERY,205.05,88.7,False
PROD1913,Persevering Human-Resource Monitoring,GROCERY,15.83,105.6,False
PROD1914,FUNCTION-BASED HOLISTIC FUNCTIONALITIES,Toys ,175.81,170.35,True
PROD1915,Proactive Non-Volatile Hub,Health,224.44,203.03,False
PROD1916,fRONT-LINE EVEN-KEELED lOCAL aREA nETWORK,health,127.31,177.56,False
PROD1917,iNVERSE CLIENT-DRIVEN ABILITY,Books ,401.46,116.58,True
PROD1918,Re-contextualized context-sensitive data-warehouse ,HEALTH,394.66,135.89,True
PROD1919,vISIONARY BIFURCATED APPROACH,home & kitchen,104.05,77.44,False
PROD1920,Progressive neutral circuit ,grocery,203.09,159.97,False
PROD1921,optional 5thgeneration artificial intelligence,grocery,47.01,46.93,True
PROD1922,Streamlined high-level infrastructure ,SPORTS,399.05,209.8,False
PROD1923,Future-proofed mobile extranet , Sports,283.1,179.22,False
PROD1924,fundamental holistic architecture,grocery,484.79,150.36,True
PROD1925,Down-Sized Disintermediate Installation,Health ,266.51,80.52,True
PROD1926,profound high-level capacity, Grocery,275.16,46.53,False
PROD1927,Innovative asymmetric protocol ,Electronics ,208.54,37.64,True
PROD1928,ADAPTIVE ZERO-DEFECT GRAPHICAL USER INTERFACE,CLOTHING,394.99,171.4,False
PROD1929,Exclusive 3Rdgeneration Capability, Electronics,179.87,156.84,True
PROD1930,Automated user-facing Internet solution ,Sports ,6.77,18.97,True
PROD1931,de-engineered demand-driven challenge,BEAUTY,275.44,111.16,True
PROD1932,fUTURE-PROOFED SYSTEM-WORTHY CONTINGENCY,Home & Kitchen,180.69,81.27,False
PROD1933,user-friendly needs-based infrastructure,GROCERY,34.11,67.68,False
PROD1934,Re-Engineered Dedicated Core,BEAUTY,181.44,16.88,text_False
PROD1935,self-enabling dedicated encoding,TOYS,468.77,,True
PROD1936,User-friendly static productivity , Toys,397.17,237.93,True
PROD1937,VISIONARY DISCRETE CORE,BOOKS,52.76,29.76,False
PROD1938,Implemented zero administration solution ,ELECTRONICS,232.94,166.47,False
PROD1939,balanced system-worthy archive,BEAUTY,64.13,206.65,False
PROD1940,MULTI-LATERAL NATIONAL CIRCUIT,Home & Kitchen ,100.51,89.72,True
PROD1941,DE-ENGINEERED DEDICATED THROUGHPUT,Books,306.41,241.53,False
PROD1942,pRE-EMPTIVE EXPLICIT ACCESS,sports,9.82,39.64,False
PROD1943,Triple-buffered bifurcated focus group , Clothing,317.02,70.68,False
PROD1944,vISION-ORIENTED ASYNCHRONOUS MATRICES,toys,107.87,85.92,True
PROD1945,sWITCHABLE SYSTEMIC BENCHMARK,CLOTHING,459.98,90.9,True
PROD1946,Re-Contextualized Zero Tolerance Ability,SPORTS,21.99,224.74,True
PROD1947,Fundamental Maximized Methodology,Books ,7.9,2.29,False
PROD1948,rIGHT-SIZED VALUE-ADDED INTERFACE,automotive,286.34,27.32,False
PROD1949,User-friendly modular parallelism ,Electronics,54.23,71.12,False
PROD1950,uP-SIZED NATIONAL SYSTEM ENGINE,AUTOMOTIVE,195.73,14.31,True
PROD1951,User-centric global service-desk ,Home & Kitchen ,279.83,150.19,True
PROD1952,oRGANIZED MAXIMIZED PRICING STRUCTURE,automotive,286.16,16.0,True
PROD1953,integrated real-time architecture,toys,277.6,72.94,True
PROD1954,intuitive 3rdgeneration projection, Home & Kitchen,173.7,167.3,True
PROD1955,CONFIGURABLE DEDICATED HARDWARE,electronics,382.53,111.49,False
PROD1956,vISION-ORIENTED SCALABLE gRAPHICAL uSER iNTERFACE, Electronics,245.91,63.95,True
PROD1957,DEVOLVED WELL-MODULATED INTERNET SOLUTION,BEAUTY,428.45,204.95,True
PROD1958,Extended regional matrices ,electronics,49.95,70.0,False
PROD1959,FUNCTION-BASED MOTIVATING SOFTWARE,home & kitchen,128.82,53.87,False
PROD1960,FACE-TO-FACE REGIONAL SYSTEM ENGINE, Health,35.23,176.96,False
PROD1961,aMELIORATED 3RDGENERATION FORECAST,Toys,147.17,206.12,True
PROD1962,Sharable intermediate attitude ,ELECTRONICS,445.06,62.81,True
PROD1963,Front-Line Holistic Encryption,AUTOMOTIVE,456.31,39.6,True
PROD1964,Intuitive Tangible Firmware,HEALTH,415.56,,False
PROD1965,EXTENDED ECO-CENTRIC BUDGETARY MANAGEMENT,Health,204.44,,False
PROD1966,Expanded zero administration toolset ,Books,356.61,222.97,False
PROD1967,streamlined 6thgeneration initiative, Health,441.75,74.47,False
PROD1968,uSER-FRIENDLY ASYMMETRIC CUSTOMER LOYALTY,Automotive,488.56,176.85,True
PROD1969,Vision-oriented human-resource benchmark , Automotive,138.33,240.43,True
PROD1970,bUSINESS-FOCUSED RESPONSIVE INFO-MEDIARIES,grocery,378.82,,False
PROD1971,DOWN-SIZED CLIENT-SERVER DATABASE,grocery,62.44,59.13,False
PROD1972,Optional transitional intranet , Clothing,62.5,124.13,True
PROD1973,fUTURE-PROOFED ZERO TOLERANCE ARCHIVE,Electronics,460.15,200.35,True
PROD1974,ASSIMILATED DIRECTIONAL INFRASTRUCTURE,toys,338.36,161.33,True
PROD1975,NETWORKED GRID-ENABLED GRAPHIC INTERFACE,Grocery,486.56,137.35,True
PROD1976,Public-Key Coherent Forecast,beauty,346.78,,True
PROD1977,organic mission-critical ability,,179.39,178.56,True
PROD1978,Balanced modular firmware ,CLOTHING,354.66,206.03,True
PROD1979,Public-key hybrid implementation , Beauty,396.28,51.83,True
PROD1980,pROFIT-FOCUSED NEEDS-BASED MODEL, Health,25.43,154.35,True
PROD1981,Triple-Buffered Local Contingency,ELECTRONICS,414.51,67.22,True
PROD1982,AUTOMATED CLIENT-SERVER ALGORITHM,Beauty ,230.15,11.84,True
PROD1983,De-Engineered Impactful Time-Frame,TOYS,136.15,184.69,False
PROD1984,Integrated Interactive Knowledge User,Home & Kitchen ,248.7,157.22,False
PROD1985,CENTRALIZED OPTIMAL THROUGHPUT,toys,10.71,190.7,False
PROD1986,Enterprise-wide upward-trending time-frame , Grocery,119.87,55.86,True
PROD1987,MANDATORY INCREMENTAL PARADIGM,Automotive,285.66,240.04,False
PROD1988,Cross-group exuding workforce , Grocery,78.95,199.37,True
PROD1989,Reactive value-added support , Toys,437.26,96.22,False
PROD1990,Persistent actuating standardization ,electronics,493.2,160.65,False
PROD1991,Quality-Focused Didactic Intranet,toys,77.76,187.66,False
PROD1992,Customer-focused zero administration pricing structure ,Clothing ,358.88,65.12,True
PROD1993,Mandatory secondary Internet solution ,Toys,380.21,41.85,False
PROD1994,Ameliorated Bi-Directional Adapter, Automotive,199.86,183.44,True
PROD1995,VISION-ORIENTED REGIONAL HELP-DESK,Clothing,372.43,132.23,False
PROD1996,SHARABLE EVEN-KEELED OPEN SYSTEM,TOYS,484.12,222.4,False
PROD1997,pERSEVERING INTANGIBLE DATABASE,ELECTRONICS,380.01,18.96,False
PROD1998,Innovative Reciprocal Hierarchy,grocery,407.96,239.23,False
PROD1999,enhanced 24/7 success,Grocery,303.36,77.19,True
